merchant_id,segment,cities,name,tier,score,top_rank,channel,phone_masked,contact_note,instagram_handle,website_domain,bnpl_status_final,reviews_count,rating,n_locations,owner_name_verified,hook_from_page,flags,score_exclusion
m_a887d84be0,B_custom_furniture,riyadh,مؤسسة الزهراني لتفصيل الستائر,B,76,,mobile_or_whatsapp,+9665•••••103,mobile in Google Maps,,,unchecked,2,5,1,False,False,BNPL unchecked,
m_a8994c1b25,A_aesthetic_clinics,jeddah,عيادات الصفاء الرائدة Safaa Pioneer Clinic,A,83,,mobile_or_whatsapp,+9665•••••778,mobile in Google Maps,,safaapioneer.com,not_detected,436,4,1,False,True,medical: Risk review,
m_a94845df1d,C_salla_zid_d2c,,SU line,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,not_detected,0,,0,False,False,,segment rejected: bnpl_saturation
m_a9a2116548,B_custom_furniture,riyadh,Alomar Furniture,,,,none,,,,alomar.com.sa,unchecked,2877,3.8,1,False,False,,B: no segment signal in name or category
m_aa0e58d715,A_aesthetic_clinics,riyadh,بريفيا دنت privea dent,A,86,,mobile_or_whatsapp,+9665•••••450,mobile in Google Maps,priveadent,priveadent.sa,not_detected,176,4.9,1,False,True,medical: Risk review,
m_aa13f23e8b,A_aesthetic_clinics,riyadh,FEDAD Specialist Center For Dentistry,A,83,,mobile_or_whatsapp,,number on the merchant website (not stored),fedadclinics,fedadclinics.net,not_detected,428,4.2,1,False,True,medical: Risk review,
m_aa1c600349,A_aesthetic_clinics,riyadh,عيادات مزدانة فرع الصحافة || MOZDANH CLINIC AS SAHAFAH BRANCH,,,,none,,,,dev.mozdanhclinic.net,unchecked,2716,4,1,False,False,,A: no segment signal in name or category; A: hospital or enterprise group
m_aa48b6c462,A_aesthetic_clinics,jeddah,⁠Ayna clinic- آينا كلينك,A,83,,mobile_or_whatsapp,+9665•••••300,mobile in Google Maps,aynaclinics,aynaclinics.com,not_detected,144,4.9,1,False,True,medical: Risk review,
m_aad40569b7,B_custom_furniture,jeddah,معرض نورا لتنجيد وتفصيل الاثاث,B,73,,mobile_or_whatsapp,+9665•••••607,mobile in Google Maps,,,unchecked,5,3,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ab390ac212,A_aesthetic_clinics,riyadh,مجمع عيادات دنت الطبي,B,70,,none,,,,dent-sa.com,unchecked,4155,4.3,1,False,False,medical: Risk review; BNPL unchecked,
m_ab5188a3b1,B_custom_furniture,jeddah,روعة الاثاث,,,,mobile_or_whatsapp,+9665•••••215,mobile in Google Maps,,,unchecked,36,3.7,1,False,False,,B: no segment signal in name or category
m_abc8190b2c,A_aesthetic_clinics,riyadh,يشفين كلينك,,,,other_phone,+9661•••••935,landline in Google Maps,,immcksa.com,unchecked,434,3.9,1,False,False,,A: no segment signal in name or category
m_ac45b7de93,A_aesthetic_clinics,riyadh,مجمع عيادات أسرار التجميل الطبي,B,79,,other_phone,+9661•••••826,landline in Google Maps,,asrarclinic.sa,not_detected,771,4.4,1,False,True,medical: Risk review,
m_ac603186ba,B_custom_furniture,jeddah,مركز الستائر للديكور,B,79,,mobile_or_whatsapp,+9665•••••950,mobile in Google Maps,,,unchecked,14,4,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_acda4bc349,A_aesthetic_clinics,jeddah,عيادات أسنان اللؤلؤ,B,79,,mobile_or_whatsapp,+9665•••••664,mobile in Google Maps,,pearlteeth.sa,unchecked,415,4.6,1,False,False,medical: Risk review; BNPL unchecked,
m_ad1364f736,B_custom_furniture,jeddah,ديكور مكه تفصيل كنب وستائر,B,70,,mobile_or_whatsapp,+9665•••••573,mobile in Google Maps,,,unchecked,2,3,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ad275036ea,B_custom_furniture,jeddah,عالم الجلود الراقيه,,,,other_phone,+9661•••••745,landline in Google Maps,,,unchecked,104,4.5,1,False,False,,B: no segment signal in name or category
m_ad323f7c95,A_aesthetic_clinics,riyadh,عيادات د.مساعد الزلال فرع البديعة,,,,none,,,,drazallal.com,unchecked,2034,4.3,1,False,False,,A: no segment signal in name or category
m_ad45e790be,B_custom_furniture,riyadh,تركيب ستائر تفصيل ستائر,B,73,,mobile_or_whatsapp,+9665•••••621,mobile in Google Maps,,,unchecked,11,3.2,1,False,False,BNPL unchecked,
m_ad7b0350b1,A_aesthetic_clinics,jeddah,د. آلاء هاني عارف استشارية أمراض الجلدية والتجميل,B,81,,mobile_or_whatsapp_and_name,+9665•••••567,mobile in Google Maps,dr.alaa_aref,,unchecked,107,4.4,1,True,False,medical: Risk review; BNPL unchecked,
m_adc89b7e5c,C_salla_zid_d2c,,متجر باء,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,not_detected,0,,0,False,False,,segment rejected: bnpl_saturation
m_adf3c13811,B_custom_furniture,jeddah,بن عون للمفروشات - فرع مركز الشاطئ,,,,mobile_or_whatsapp,+9665•••••497,mobile in Google Maps,,binown-sa.com,unchecked,154,4.1,1,False,False,,B: no segment signal in name or category
m_ae2efe7650,B_custom_furniture,jeddah,مفروشات الريتاج,,,,mobile_or_whatsapp,+9665•••••882,mobile in Google Maps,,mattress-store-3304.business.site,unchecked,22,4.3,1,False,False,,B: no segment signal in name or category
m_ae326ecdc2,A_aesthetic_clinics,jeddah,عيادات سابا,,,,instagram,,Instagram,sabamedicalsa,sabamedical.com,unchecked,8114,4.7,2,False,False,,A: no segment signal in name or category
m_ae90953d20,A_aesthetic_clinics,riyadh,Radiance Beauty Clinic عيادات ريديانس للتجميل,B,79,,other_phone,+9661•••••277,landline in Google Maps,,radiance.sa,not_detected,1080,4.6,1,False,False,medical: Risk review,
m_aef6c789fc,A_aesthetic_clinics,riyadh,عيادات نوبل لطب الأسنان,B,79,,mobile_or_whatsapp,+9665•••••101,mobile in Google Maps,nobleclinic.sa,,unchecked,307,4.4,1,False,False,medical: Risk review; BNPL unchecked,
m_af2497a484,B_custom_furniture,riyadh,محل سعد الشمري تفصيل ستائر و مجالس,A,89,,mobile_or_whatsapp,+9665•••••672,mobile in Google Maps,,curtainsupplier.xyz,not_detected,40,4.6,1,False,True,reserve: tied at the Top-list cutoff score,
m_af99a637fd,C_salla_zid_d2c,,اليافعي للعود,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_b007cc5621,B_custom_furniture,jeddah,الفص الفضي للاثاث,,,,mobile_or_whatsapp,+9665•••••331,mobile in Google Maps,,,unchecked,22,3.6,1,False,False,,B: no segment signal in name or category
m_b00a0a77fb,B_custom_furniture,jeddah,تنجيد كنب ومجالس,A,89,,mobile_or_whatsapp,+9665•••••762,mobile in Google Maps,,69c316a1b4f01.site123.me,not_detected,16,4.8,1,False,True,B Jeddah: source relevance 0.40; reserve: tied at the Top-list cutoff score,
m_b0f293749a,B_custom_furniture,riyadh,تفصیل ستائر ويفي و مجالس,B,76,,mobile_or_whatsapp,+9665•••••055,mobile in Google Maps,,,unchecked,4,5,1,False,False,BNPL unchecked,
m_b1029e747c,B_custom_furniture,jeddah,مفروشات الساهر,,,,mobile_or_whatsapp,+9665•••••030,mobile in Google Maps,,,unchecked,37,3.8,1,False,False,,B: no segment signal in name or category
m_b1a41c2421,B_custom_furniture,jeddah,مفروشات مجموعة العالمى معرض مودرن هوم للاثاث جدة,,,,mobile_or_whatsapp,+9665•••••019,mobile in Google Maps,,globalgroup.com.sa,unchecked,296,3.3,2,False,False,,B: no segment signal in name or category
m_b24c10a419,B_custom_furniture,jeddah,ستائر الخليج,A,85,,mobile_or_whatsapp,+9665•••••180,mobile in Google Maps,,,unchecked,188,4.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_b28c64b226,B_custom_furniture,riyadh,A تفصيل ستائر مجالس كنب,A,89,,mobile_or_whatsapp,+9665•••••578,mobile in Google Maps,,bestcurtainsinstallationriyadh.com,not_detected,21,5,1,False,True,reserve: tied at the Top-list cutoff score,
m_b2a0be8638,B_custom_furniture,riyadh,تفصيل ستاير مجلس تنجديد كنب,B,76,,mobile_or_whatsapp,+9665•••••836,mobile in Google Maps,,,unchecked,2,5,1,False,False,BNPL unchecked,
m_b34a95fed1,A_aesthetic_clinics,jeddah,عيادات رويال الطبية,,,,instagram,,Instagram,meswakofficial,almeswak.com,unchecked,428,3.4,1,False,False,,A: no segment signal in name or category
m_b3c75e0f94,B_custom_furniture,riyadh,مفروشات محمد تفصيل ستائر كنب ومجالس,B,76,,mobile_or_whatsapp,+9665•••••061,mobile in Google Maps,,,unchecked,1,5,1,False,False,BNPL unchecked,
m_b49fcca82c,B_custom_furniture,jeddah,مفروشات الفخامة,,,,mobile_or_whatsapp,+9665•••••911,mobile in Google Maps,,,unchecked,25,3.7,1,False,False,,B: no segment signal in name or category
m_b4d6d21954,B_custom_furniture,jeddah,ستائر النهضه,A,85,,mobile_or_whatsapp,+9665•••••769,mobile in Google Maps,,,unchecked,70,4.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_b53876d03e,B_custom_furniture,jeddah,منسوجة الجزيرة للأقمشة والستائر,B,79,,mobile_or_whatsapp,+9665•••••610,mobile in Google Maps,,aljazeeracoonline.com,unchecked,228,3.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_b5d207c839,A_aesthetic_clinics,jeddah,Oriel Clinics | عيادات أوريل للتجميل والجلدية,,,,mobile_or_whatsapp,,number on the merchant website (not stored),orieldc,orielclinics.com,tabby,827,4.6,1,False,False,,already Tabby merchant
m_b69795d95f,C_salla_zid_d2c,,عبايات ليفا,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,not_detected,0,,0,False,False,,segment rejected: bnpl_saturation
m_b701f00931,A_aesthetic_clinics,riyadh,عيادات ريمين للجلدية والتجميل والليزر - فرع قرطبة,B,72,,other_phone,+9661•••••228,landline in Google Maps,,derma-remain.com,unchecked,730,4.5,1,False,False,medical: Risk review; BNPL unchecked,
m_b7029abc76,B_custom_furniture,jeddah,ستائر شمس,B,73,,mobile_or_whatsapp,+9665•••••061,mobile in Google Maps,,,unchecked,11,3.3,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_b7c1042b7a,B_custom_furniture,riyadh,المميز ستين للمفروشات والستائر,B,79,,mobile_or_whatsapp,+9665•••••396,mobile in Google Maps,,,unchecked,45,3.6,1,False,False,BNPL unchecked,
m_b7d2f98b20,B_custom_furniture,jeddah,شمعة المنزل فرع حي السامر,,,,mobile_or_whatsapp,+9665•••••256,mobile in Google Maps,,shamaatalmanzil.com,unchecked,218,3.4,1,False,False,,B: no segment signal in name or category
m_b819c6793e,A_aesthetic_clinics,riyadh,ديرما لايت Derma Light,C,61,,none,,,,dermaclinics.sa,unchecked,429,4.1,1,False,False,medical: Risk review; BNPL unchecked,
m_b821973c66,B_custom_furniture,riyadh,تفصيل ستائر و مجلس,B,79,,mobile_or_whatsapp,+9665•••••801,mobile in Google Maps,,,unchecked,10,5,1,False,False,BNPL unchecked,
m_b8601f9fd3,A_aesthetic_clinics,jeddah,Clay Clinic - عيادة كلاي,,,,mobile_or_whatsapp,+9665•••••712,mobile in Google Maps,clayclinics,clay-clinic.com,unchecked,910,4.5,1,False,False,,A: no segment signal in name or category
m_b90f833652,A_aesthetic_clinics,riyadh,مجمع جود أسنان جلدية الطبية,,,,mobile_or_whatsapp,,number on the merchant website (not stored),jodclinics,jodclinic.sa,tabby,2322,4.4,1,False,False,,already Tabby merchant
m_b9b0c35fe9,B_custom_furniture,riyadh,ستائر ويڤي وستائر قماش أمريكى,A,85,,mobile_or_whatsapp,+9665•••••137,mobile in Google Maps,,,unchecked,51,4.5,1,False,False,BNPL unchecked,
m_b9d989575d,B_custom_furniture,riyadh,مفروشات تفصيل ستائر كنب تنجيد,A,85,,mobile_or_whatsapp,+9665•••••205,mobile in Google Maps,,,unchecked,48,4.8,1,False,False,BNPL unchecked,
m_bb10695e1d,A_aesthetic_clinics,jeddah,Dr. Hanan Yaseen دكتوره زراعه الاسنان,B,81,,mobile_or_whatsapp_and_name,+9665•••••234,mobile in Google Maps,,,unchecked,32,4.9,1,True,False,medical: Risk review; BNPL unchecked,
m_bc4846be79,C_salla_zid_d2c,,اكبر متجر عطور وتجميل اصلي باسعار الجمله,,,,none,,,,,unchecked,0,,0,False,False,,C: wholesale
m_bda95c221d,A_aesthetic_clinics,riyadh,عيادات ريفا - Riva Clinic,,,,other_phone,+9661•••••666,landline in Google Maps,,,unchecked,871,4.3,1,False,False,,A: no segment signal in name or category
m_bde76afc49,B_custom_furniture,riyadh,تفصيل ستائر مجالس تنجيد كنب,A,86,,mobile_or_whatsapp,+9665•••••085,mobile in Google Maps,,customsofariyadh.com,not_detected,9,5,1,False,True,,
m_be4e0db37e,A_aesthetic_clinics,jeddah,عيادات الحركه | Haraka clinics,B,79,,mobile_or_whatsapp,+9665•••••012,mobile in Google Maps,,,unchecked,174,4.9,1,False,False,medical: Risk review; BNPL unchecked,
m_be712a580c,B_custom_furniture,riyadh,® NERVEN tech | أنظمة نيرڤن العالمية,B,70,,none,,,,nerventech.com,unchecked,144,4.9,1,False,False,BNPL unchecked,
m_be71539b52,A_aesthetic_clinics,riyadh,CARE MEDICAL CENTER,B,75,,other_phone,+9661•••••666,landline in Google Maps,,,unchecked,1570,4.3,1,False,False,medical: Risk review; BNPL unchecked,
m_be9c582165,A_aesthetic_clinics,riyadh,Designer's clinic,,,,mobile_or_whatsapp,+9665•••••000,mobile in Google Maps,ddclinic_sa,ddclinic.sa,tabby,1283,4.6,1,False,False,,already Tabby merchant
m_bec034ef93,B_custom_furniture,riyadh,Al nur Furniture sofa curtain النور تفصيل كنب تفصيل ستائر,B,79,,mobile_or_whatsapp,+9665•••••674,mobile in Google Maps,,,unchecked,6,5,1,False,False,BNPL unchecked,
m_bfc76afc48,A_aesthetic_clinics,jeddah,مجمع محترفو العناية الطبية 2 (أسنان - جلدية - ليزر -تجميل ),B,76,,mobile_or_whatsapp,+9665•••••173,mobile in Google Maps,,,unchecked,18,4.6,1,False,False,medical: Risk review; BNPL unchecked,
m_c0462271dc,A_aesthetic_clinics,riyadh,عيادات ريانه الطبي جلدية - اسنان اطفال - تجميل نسائي - ليزر,B,82,,mobile_or_whatsapp,+9665•••••555,mobile in Google Maps,googleworkspace,forms.gle,unchecked,1415,4.1,1,False,False,medical: Risk review; BNPL unchecked,
m_c0c57a3672,A_aesthetic_clinics,riyadh,عيادات ارمني,,,,mobile_or_whatsapp,+9665•••••335,mobile in Google Maps,,,unchecked,445,4.1,1,False,False,,A: no segment signal in name or category
m_c1b4b3da44,A_aesthetic_clinics,jeddah,عيادات الصفوة البلاتينية - فرع الصفا,A,84,,instagram,,Instagram,alsafwapclinics,safwapclinics.com,not_detected,843,4.6,1,False,True,medical: Risk review,
m_c1dc6c7c30,B_custom_furniture,riyadh,دار الستائر تفصيل وتنجيد كنب وتركيب,B,76,,mobile_or_whatsapp,+9665•••••092,mobile in Google Maps,,,unchecked,1,5,1,False,False,BNPL unchecked,
m_c1e1f0b0f4,B_custom_furniture,jeddah,Alrayes Textile,,,,other_phone,+9661•••••335,landline in Google Maps,,,unchecked,37,4.1,1,False,False,,B: no segment signal in name or category
m_c284286a78,A_aesthetic_clinics,jeddah,عيادة الابتسامة الأولى لطب الجلدية - الاسنان,B,79,,mobile_or_whatsapp,+9665•••••383,mobile in Google Maps,,,unchecked,221,4.9,1,False,False,medical: Risk review; BNPL unchecked,
m_c286ceccac,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,82,,mobile_or_whatsapp,+9665•••••820,mobile in Google Maps,,riyadhcurtainhouse.com,unchecked,17,4.8,1,False,False,BNPL unchecked,
m_c288882894,C_salla_zid_d2c,,LateenStore ستور للعبايات تسوقي احدث موديلات العبايات,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_c2dcd265f6,A_aesthetic_clinics,riyadh,مجمع ركن الكسائي الطبي ( النرجس ) K|E|S|A|Y,,,,none,,,,kesay.sa,unchecked,3661,4.4,1,False,False,,A: no segment signal in name or category
m_c4217e9514,A_aesthetic_clinics,jeddah,Roots Dental Clinics 2 Almurjan,A,85,,mobile_or_whatsapp,+9665•••••666,mobile in Google Maps,,roots-beauty-clinics.com,unchecked,1441,4.7,1,False,False,medical: Risk review; BNPL unchecked,
m_c4a59107a0,B_custom_furniture,riyadh,جزيرة للستائر وحلول النوافذ,B,82,,mobile_or_whatsapp,+9665•••••209,mobile in Google Maps,,jaziragroup.com,unchecked,19,4.6,1,False,False,BNPL unchecked,
m_c4c3e26c9a,A_aesthetic_clinics,riyadh,LaHair® Clinic | لاهير كلينيك,B,77,,instagram,+9661•••••120,Instagram,lahairclinics,lahair.com.sa,unchecked,1153,4.1,1,False,False,medical: Risk review; BNPL unchecked,
m_c50629780b,A_aesthetic_clinics,riyadh,مجمع عيادات بي وايت الطبي,B,76,,mobile_or_whatsapp,+9665•••••088,mobile in Google Maps,,,unchecked,9,5,1,False,False,medical: Risk review; BNPL unchecked,
m_c58d8e03b4,B_custom_furniture,jeddah,بيت المنسوجات للأقمشة,,,,mobile_or_whatsapp,+9665•••••828,mobile in Google Maps,,,unchecked,39,4.5,1,False,False,,B: no segment signal in name or category
m_c682801c60,B_custom_furniture,jeddah,وثير الأثاث,,,,mobile_or_whatsapp,+9665•••••995,mobile in Google Maps,,,unchecked,209,4.3,1,False,False,,B: no segment signal in name or category
m_c6932e6229,A_aesthetic_clinics,riyadh,عيادات جمانة - فرع السويدي 3 Jomana Clincs - Al-Suwaidi Branch,,,,mobile_or_whatsapp,+9665•••••200,mobile in Google Maps,,,unchecked,373,4.3,1,False,False,,A: no segment signal in name or category
m_c6b6723ff7,A_aesthetic_clinics,jeddah,عيادات روزالطبيه,,,,mobile_or_whatsapp,+9665•••••111,mobile in Google Maps,rosemedicalclinics,rosemedicalclinics.com,tabby,2801,4.7,1,False,False,,already Tabby merchant
m_c81eda1cee,A_aesthetic_clinics,riyadh,"Dr. Bassem Abukanon, Cosmetic Dentistry Expert",B,81,,mobile_or_whatsapp_and_name,+9665•••••277,mobile in Google Maps,asnanok,about.me,unchecked,158,4.9,1,True,False,medical: Risk review; BNPL unchecked,
m_c843e8c938,A_aesthetic_clinics,riyadh,عيادة د بلال الدالي ابتسامة هوليودية تركيبات اسنان وعلاج خراجات الاسنان,A,88,,mobile_or_whatsapp_and_name,+9665•••••605,mobile in Google Maps,,drbelalaldali.com,not_detected,75,4.7,1,True,True,medical: Risk review,
m_c8ffe4aa52,A_aesthetic_clinics,riyadh,Royal Clinics,,,,none,,,,royalclinicsksa.com,unchecked,713,4.1,1,False,False,,A: no segment signal in name or category
m_c90a6f4671,B_custom_furniture,riyadh,مفروشات سلطانه ستائر وتنجيد,A,85,,mobile_or_whatsapp,+9665•••••963,mobile in Google Maps,,,unchecked,61,4.7,1,False,False,BNPL unchecked,
m_c916209164,B_custom_furniture,riyadh,تفصيل ستاير مجالس مفروشات الشمري,B,82,,mobile_or_whatsapp,+9665•••••317,mobile in Google Maps,raja.furniture.785,,unchecked,13,5,1,False,False,BNPL unchecked,
m_c9273c676b,A_aesthetic_clinics,jeddah,مجمع جويل المميز الطبي في الروضة | Joele Special Medical Center in RAWDAH,,,,mobile_or_whatsapp,,number on the merchant website (not stored),joeleclinics,joeleclinics.com,tabby,2256,4.8,1,False,False,,already Tabby merchant
m_c9d4d45f87,A_aesthetic_clinics,riyadh,Taiba Dental Clinics,A,89,,mobile_or_whatsapp,+9665•••••057,mobile in Google Maps,taiba_dental_clinics,taiba-clinics.com,not_detected,410,4.5,2,False,True,medical: Risk review; reserve: tied at the Top-list cutoff score,
m_c9d789f29b,B_custom_furniture,jeddah,العربي للستائر والديكور,B,79,,mobile_or_whatsapp,+9665•••••278,mobile in Google Maps,,,unchecked,7,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ca22bc7b7d,A_aesthetic_clinics,riyadh,عيادات بيورا || Bura Clinics,B,77,,instagram,+9661•••••550,Instagram,buraclinic1,,unchecked,714,4.4,1,False,False,medical: Risk review; BNPL unchecked,
m_ca4737c615,B_custom_furniture,riyadh,تفصيل ستائرمجالس و كنب,B,70,,mobile_or_whatsapp,+9665•••••661,mobile in Google Maps,,webbisma.github.io,unchecked,4,3.8,1,False,False,BNPL unchecked,
m_ca62837b91,B_custom_furniture,riyadh,تفصيل ستائر ومجالس تفصيل كنب أمريكي کلاسیکی ستاىر رول عصوف نجد للتجارة ٢,B,82,,mobile_or_whatsapp,+9665•••••833,mobile in Google Maps,,,unchecked,14,4.7,1,False,False,BNPL unchecked,
m_ca892b616c,B_custom_furniture,jeddah,متجر طاولات,,,,none,,,,,unchecked,0,,1,False,False,,B: no segment signal in name or category
m_caffe8f786,B_custom_furniture,riyadh,تفصيل ستائر و مجالس,B,76,,mobile_or_whatsapp,+9665•••••925,mobile in Google Maps,,riyadh-curtain-store.com,unchecked,4,5,1,False,False,BNPL unchecked,
m_cb1130cb7b,B_custom_furniture,jeddah,زهرة أبها للمفروشات والستائر ومستلزماتها,B,79,,mobile_or_whatsapp,+9665•••••269,mobile in Google Maps,,,unchecked,9,4.3,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_cb2ca73969,B_custom_furniture,jeddah,سوق حراج جدة,,,,none,,,,,unchecked,1170,4,1,False,False,,B: no segment signal in name or category
m_cb2ceb7bbc,A_aesthetic_clinics,riyadh,عيادات ريانه دكتور ابراهيم الشاعر لطب الاسنان,B,81,,mobile_or_whatsapp_and_name,+9665•••••522,mobile in Google Maps,ibrahimalshaaer2,,unchecked,18,4.6,1,True,False,medical: Risk review; BNPL unchecked,
m_cb5abb7bc8,B_custom_furniture,jeddah,مفروشات بشرى للستائر,B,76,,mobile_or_whatsapp,+9665•••••340,mobile in Google Maps,,,unchecked,13,3.1,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_cb7d8819d1,B_custom_furniture,jeddah,Derwaza market,,,,mobile_or_whatsapp,+9665•••••899,mobile in Google Maps,,,unchecked,3076,3.8,1,False,False,,B: no segment signal in name or category
m_cbb8bb328d,B_custom_furniture,riyadh,تفصيل ستائر. وتنجيد كنب,B,76,,mobile_or_whatsapp,+9665•••••689,mobile in Google Maps,my_my7040,,unchecked,5,4.2,1,False,False,BNPL unchecked,
m_cbf33ab025,B_custom_furniture,jeddah,عالم الديكور والستائر,C,61,,none,,,,,unchecked,33,3.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_cc03d461ab,B_custom_furniture,jeddah,نيو ستايل للديكور New Style Decoration,B,76,,mobile_or_whatsapp,+9665•••••727,mobile in Google Maps,,,unchecked,12,4.1,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_cc91ff9dc2,A_aesthetic_clinics,jeddah,دكتور علي باجنيد,B,81,,mobile_or_whatsapp_and_name,+9665•••••690,mobile in Google Maps,,,unchecked,49,4.8,1,True,False,medical: Risk review; BNPL unchecked,
m_cd0796292a,A_aesthetic_clinics,jeddah,عيادات دنتيرما الطبية,,,,mobile_or_whatsapp,+9665•••••099,mobile in Google Maps,dentermaclinics,dentermasa.com,unchecked,471,4.5,1,False,False,,A: no segment signal in name or category
m_cd73422a1f,B_custom_furniture,riyadh,تفصيل كنب تفصيل ستائر,B,79,,mobile_or_whatsapp,+9665•••••578,mobile in Google Maps,,,unchecked,6,4.8,1,False,False,BNPL unchecked,
m_cde7dc5d31,B_custom_furniture,jeddah,جديد x جديد,B,76,,mobile_or_whatsapp,+9665•••••994,mobile in Google Maps,,,unchecked,1,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_ce75eaaf80,A_aesthetic_clinics,jeddah,Vitally Clinic,B,79,,mobile_or_whatsapp,+9665•••••468,mobile in Google Maps,,,unchecked,895,4.2,1,False,False,medical: Risk review; BNPL unchecked,
m_ce8917c0ea,B_custom_furniture,riyadh,تفصيل ستائر ومجالس تنجيد كنب,B,79,,mobile_or_whatsapp,+9665•••••872,mobile in Google Maps,,,unchecked,12,4.9,1,False,False,BNPL unchecked,
m_cf607e5690,B_custom_furniture,riyadh,محل ستائر حراج بن قاسم,B,79,,mobile_or_whatsapp,+9665•••••611,mobile in Google Maps,,,unchecked,10,4.9,1,False,False,BNPL unchecked,
m_cf74aa5522,A_aesthetic_clinics,jeddah,Shar Dental Polyclinic,B,79,,mobile_or_whatsapp,+9665•••••997,mobile in Google Maps,,,unchecked,440,4.6,1,False,False,medical: Risk review; BNPL unchecked,
m_cfa2029dd7,B_custom_furniture,jeddah,مفروشات قصر الخليج,B,82,,mobile_or_whatsapp,+9665•••••380,mobile in Google Maps,qasr.alkhalij,,unchecked,13,4.8,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d093ec8892,A_aesthetic_clinics,jeddah,عيادات القمر لالونا,A,83,,mobile_or_whatsapp,,number on the merchant website (not stored),lalunaclinic,lalunaclinic.com,not_detected,391,4.1,1,False,True,medical: Risk review,
m_d0b5bbf966,B_custom_furniture,riyadh,تفصيل كنب,A,86,,mobile_or_whatsapp,+9665•••••347,mobile in Google Maps,,styleshine.shop,not_detected,9,5,1,False,True,,
m_d0ec020592,B_custom_furniture,jeddah,Furnabic – تفصيل وتنجيد الكنب,B,82,,mobile_or_whatsapp,+9665•••••506,mobile in Google Maps,,,unchecked,18,5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d13eceed22,C_salla_zid_d2c,,متجر عبايات الأميرة Alamirah,,,,mobile_or_whatsapp,,number on the merchant website (not stored),,,tabby,0,,0,False,False,,segment rejected: bnpl_saturation
m_d1ec4f9e5c,B_custom_furniture,jeddah,جود الستين للستائر,B,82,,mobile_or_whatsapp,+9665•••••527,mobile in Google Maps,,,unchecked,18,4.5,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d1ed6868e3,B_custom_furniture,jeddah,الشروق للستائر,B,79,,mobile_or_whatsapp,+9665•••••214,mobile in Google Maps,,,unchecked,10,4.4,1,False,False,B Jeddah: source relevance 0.40; BNPL unchecked,
m_d23c667b19,A_aesthetic_clinics,jeddah,BioLife Clinics | عيادات بايولايف,,,,mobile_or_whatsapp,,number on the merchant website (not stored),biolife.clinic,biolifeclinic.sa,tabby,2043,4.5,1,False,False,,already Tabby merchant
m_d24ef9a959,A_aesthetic_clinics,riyadh,Smile Dental Clinic - سمايل لطب وتجميل الاسنان,,,,instagram,,Instagram,cleopatra_dental,smileclinic.sa,tabby,420,4.6,1,False,False,,already Tabby merchant
m_d29fb25f10,A_aesthetic_clinics,riyadh,Al Farabi Dental Clinics Exit 6,,,,instagram,+9661•••••500,Instagram,farabiclinics,farabiclinics.com,unchecked,1214,4,1,False,False,,A: hospital or enterprise group
m_d2ad58d337,B_custom_furniture,jeddah,بيت الستارة,,,,mobile_or_whatsapp,+9665•••••466,mobile in Google Maps,house.alstara,,unchecked,36,4.6,1,False,False,,B: no segment signal in name or category
m_d2da8c8b0d,A_aesthetic_clinics,jeddah,مجمع الطاؤوس الطبي,,,,other_phone,+9661•••••222,landline in Google Maps,,,unchecked,570,4.2,1,False,False,,A: no segment signal in name or category; A: hospital or enterprise group
m_d2dcc67db4,C_salla_zid_d2c,,عبايات رونزا,,,,none,,,,,unchecked,0,,0,False,False,,segment rejected: bnpl_saturation
m_d2ea135460,B_custom_furniture,jeddah,نواره للمفروشات,,,,mobile_or_whatsapp,+9665•••••823,mobile in Google Maps,,,unchecked,5,5,1,False,False,,B: no segment signal in name or category
m_d31489373a,A_aesthetic_clinics,jeddah,أزيار لقطع غيار السيارات ( ليزر سابقا ),B,73,,mobile_or_whatsapp,+9665•••••020,mobile in Google Maps,,,unchecked,40,4.1,1,False,False,medical: Risk review; BNPL unchecked,
